hyrum_smith	institution	dartmouth_college	-5.8614091873168945
hyrum_smith	institution	williams_college	-7.345773696899414
barbara_hutton	cause_of_death	myocardial_infarction	-7.570080757141113
barbara_hutton	cause_of_death	helicopter_crash	-4.6177592277526855
tony_hancock	profession	comedian	-4.281449317932129
tony_hancock	profession	surgeon	-6.4885711669921875
branwell_bronte	ethnicity	irish_community_in_britain	-0.7243508696556091
branwell_bronte	ethnicity	samoan_american	-6.2379326820373535
garret_hobart	cause_of_death	cardiovascular_disease	-5.870273590087891
garret_hobart	cause_of_death	cyanide_poisoning	-7.64321231842041
wong_jim	profession	film_director	-0.6821451187133789
wong_jim	profession	multi-instrumentalist	-1.9135944843292236
anton_raaff	gender	male	-2.69012451171875
anton_raaff	gender	female	-4.708911895751953
thomas_elyot	profession	lexicographer	-3.5516586303710938
thomas_elyot	profession	philologist	-4.589953422546387
carsten_olsen	profession	scientist	-13.3213529586792
carsten_olsen	profession	arranger	-6.849790573120117
mel_torme	nationality	united_states	-3.232562780380249
mel_torme	nationality	indonesia	-7.071743965148926
martin_l_clardy	profession	lawyer	-5.361307621002197
martin_l_clardy	profession	bookmaker	-5.322625637054443
george_krauss	nationality	germany	-3.8892383575439453
george_krauss	nationality	danish_people	-7.431301593780518
may_crommelin	profession	writer	-3.9101078510284424
may_crommelin	profession	wrestler	-10.213508605957031
reginald_victor_jones	profession	physicist	-14.291302680969238
reginald_victor_jones	profession	banker	-16.464271545410156
edward_heath	gender	male	-2.3081226348876953
edward_heath	gender	female	-5.019873142242432
ilan_ramon	ethnicity	israelis	2.32248854637146
ilan_ramon	ethnicity	baltic_german	-7.06455135345459
firaq_gorakhpuri	profession	orator	1.7482120990753174
firaq_gorakhpuri	profession	cowboy	-4.784994125366211
mak_dizdar	profession	writer	-5.246669292449951
mak_dizdar	profession	stock_trader	-5.264786720275879
george_monro_grant	gender	male	-3.42509126663208
george_monro_grant	gender	female	-7.780035018920898
samuel_scheidt	gender	male	-3.741689682006836
samuel_scheidt	gender	female	-4.452888011932373
stark_young	nationality	united_states	-4.1497063636779785
stark_young	nationality	ukraine	-7.124439716339111
antoine_furetiere	gender	male	-2.4643211364746094
antoine_furetiere	gender	female	-3.536134958267212
ossie_davis	ethnicity	african_american	-5.382998466491699
ossie_davis	ethnicity	tatars	-2.8950629234313965
lloyd_wright	nationality	united_states	-3.958601474761963
lloyd_wright	nationality	palestinian_people	-8.403736114501953
delazon_smith	profession	journalist	-12.082446098327637
delazon_smith	profession	investment_banking	-2.397916555404663
sergey_muromtsev	nationality	russia	-0.7189371585845947
sergey_muromtsev	nationality	albania	-5.743130207061768
william_baliol_brett_1st_viscount_esher	profession	judge	-7.914693832397461
william_baliol_brett_1st_viscount_esher	profession	civil_engineer	-5.699671745300293
blackshear_m_bryan	institution	united_states_military_academy	-14.716570854187012
blackshear_m_bryan	institution	wittenberg_university	-4.868450164794922
william_woodbridge	nationality	united_states	-3.833597183227539
william_woodbridge	nationality	scotland	-12.435416221618652
al-nafis	religion	muslim	4.37213134765625
al-nafis	religion	church_of_norway	-5.2513508796691895
george_whelan_anderson_jr	institution	united_states_naval_academy	-14.52570629119873
george_whelan_anderson_jr	institution	university_of_liverpool	-9.565164566040039
germinal_pierre_dandelin	profession	engineer	-8.477076530456543
germinal_pierre_dandelin	profession	graphic_designer	-7.3210344314575195
antonio_ordonez	cause_of_death	liver_cancer	-10.921688079833984
antonio_ordonez	cause_of_death	influenza	-10.649230003356934
preston_sturges	cause_of_death	myocardial_infarction	-8.518762588500977
preston_sturges	cause_of_death	forced_suicide	-6.657594203948975
vatroslav_lisinski	profession	composer	-13.826082229614258
vatroslav_lisinski	profession	indian_independence_activists	-6.328162670135498
manuel_castro_ruiz	profession	archbishop	-3.1712844371795654
manuel_castro_ruiz	profession	army_general	-4.316766738891602
tony_momsen	nationality	united_states	-2.7873666286468506
tony_momsen	nationality	switzerland	-11.54903507232666
donald_cook	gender	male	-2.662813425064087
donald_cook	gender	female	-4.945522308349609
frank_g_slaughter	institution	johns_hopkins_university	-4.9076948165893555
frank_g_slaughter	institution	university_of_toronto	-7.980673789978027
benjamin_tappan	gender	male	-3.354412078857422
benjamin_tappan	gender	female	-5.603517532348633
paul_lindau	gender	male	-3.1520943641662598
paul_lindau	gender	female	-3.907982349395752
jean-marie_cardinal_lustiger	cause_of_death	cancer	-3.8134469985961914
jean-marie_cardinal_lustiger	cause_of_death	sepsis	-5.691883087158203
george_albert_smith	nationality	united_states	-3.9618051052093506
george_albert_smith	nationality	union_of_south_africa	-6.585606575012207
daniel_patrick_moynihan	institution	london_school_of_economics	-4.343550682067871
daniel_patrick_moynihan	institution	occidental_college	-1.2391986846923828
edward_earle	profession	actor	-7.238548278808594
edward_earle	profession	business_magnate	-7.1336846351623535
ethel_waters	ethnicity	african_american	-2.816758155822754
ethel_waters	ethnicity	rusyns	-2.8893518447875977
kermit_roosevelt_jr	institution	harvard_university	-18.273460388183594
kermit_roosevelt_jr	institution	indiana_university	-4.167545795440674
thomas_binney	religion	christian	-4.688677787780762
thomas_binney	religion	unitarian_universalism	-5.088561534881592
dennis_johnson	profession	coach	-2.8762032985687256
dennis_johnson	profession	art_dealer	-10.09079647064209
glenn_tryon	profession	actor	-6.515976428985596
glenn_tryon	profession	flight_attendant	-5.800883769989014
george_fox	gender	male	-2.390364170074463
george_fox	gender	female	-3.4604687690734863
stefano_ittar	cause_of_death	suicide	-18.310213088989258
stefano_ittar	cause_of_death	throat_cancer	-10.073036193847656
john_f_potter	institution	phillips_exeter_academy	-1.280184030532837
john_f_potter	institution	wabash_college	-1.9237346649169922
edgar_allan_poe	nationality	united_states	-1.2201409339904785
edgar_allan_poe	nationality	roman_empire	-6.142426013946533
james_ingo_freed	religion	judaism	3.4232311248779297
james_ingo_freed	religion	confucianism	-5.63408088684082
joseph_rotblat	institution	university_of_liverpool	-0.9955060482025146
joseph_rotblat	institution	albany_medical_college	-7.950268268585205
arnold_j_toynbee	gender	male	-2.334035873413086
arnold_j_toynbee	gender	female	-4.4850616455078125
woodrow_wilson	gender	male	-1.685577392578125
woodrow_wilson	gender	female	-6.70452880859375
algirdas_julien_greimas	gender	male	-3.4620039463043213
algirdas_julien_greimas	gender	female	-4.161536693572998
eli_heckscher	ethnicity	jew	-9.717596054077148
eli_heckscher	ethnicity	tongans	-5.188488960266113
melvin_dixon	profession	professor	-1.6270896196365356
melvin_dixon	profession	archeologist	-4.6459150314331055
mariano_melgarejo	gender	male	-2.9198977947235107
mariano_melgarejo	gender	female	-5.596536159515381
lawrence_barrett	nationality	united_states	-3.5072226524353027
lawrence_barrett	nationality	macedon	-5.109790325164795
barton_yarborough	gender	male	-2.6810407638549805
barton_yarborough	gender	female	-3.910463333129883
victor_de_laprade	nationality	france	-3.28255295753479
victor_de_laprade	nationality	south_korea	-6.189486026763916
gerald_tomlinson	profession	writer	-6.74565315246582
gerald_tomlinson	profession	real_estate_broker	-2.1737399101257324
joshua_reynolds	gender	male	-2.895895004272461
joshua_reynolds	gender	female	-3.101189613342285
abraham_pineo_gesner	profession	geologist	-8.583016395568848
abraham_pineo_gesner	profession	comedian	-18.16103744506836
wilgott_theophil_odhner	institution	royal_institute_of_technology	2.451849937438965
wilgott_theophil_odhner	institution	exeter_college_oxford	-8.937273025512695
william_backhouse_astor_jr	institution	columbia_university	1.3981740474700928
william_backhouse_astor_jr	institution	university_of_auckland	-7.534933090209961
ron_ziegler	gender	male	-3.608203172683716
ron_ziegler	gender	female	-4.477234363555908
augustus_charles_pugin	gender	male	-3.0018086433410645
augustus_charles_pugin	gender	female	-4.083555698394775
martita_hunt	profession	actor	-7.711915016174316
martita_hunt	profession	magistrate	-5.701226234436035
sergio_corbucci	gender	male	-3.579874277114868
sergio_corbucci	gender	female	-5.392322540283203
joseph_de_maistre	religion	catholicism	-3.108626365661621
joseph_de_maistre	religion	armenian_apostolic_church	-3.3335764408111572
john_diefenbaker	profession	soldier	-10.552882194519043
john_diefenbaker	profession	media_proprietor	-7.878799915313721
ron_lancaster	nationality	canada	-7.180691719055176
ron_lancaster	nationality	chile	-9.703981399536133
syed_nazrul_islam	profession	politician	-5.393128871917725
syed_nazrul_islam	profession	eastern_roman_emperor	-7.322746753692627
doc_cheatham	profession	singer	-5.1111602783203125
doc_cheatham	profession	bartender	-4.06325626373291
mamie_smith	ethnicity	african_american	-6.585029602050781
mamie_smith	ethnicity	armenians	-4.591497421264648
mieczyslaw_rakowski	religion	atheism	-5.0479350090026855
mieczyslaw_rakowski	religion	anglicanism	-11.443788528442383
eugene_v_debs	nationality	united_states	-3.9820010662078857
eugene_v_debs	nationality	germany	-8.55380630493164
juan_prince_of_asturias	nationality	spain	2.0165038108825684
juan_prince_of_asturias	nationality	wessex	-5.162491321563721
william_b_hornblower	institution	columbia_law_school	-3.800633430480957
william_b_hornblower	institution	university_of_maine	-7.55480432510376
leander_of_seville	nationality	spain	-2.6809515953063965
leander_of_seville	nationality	iran	-8.749918937683105
charles_le_gendre	institution	university_of_paris	-7.813896179199219
charles_le_gendre	institution	riverdale_country_school	-4.033624649047852
louis_prima	profession	actor	-11.59289264678955
louis_prima	profession	newspaper	-6.392096996307373
franz_fuhmann	gender	male	-2.985417127609253
franz_fuhmann	gender	female	-5.341032981872559
henry_lehrman	nationality	united_states	-3.6751327514648438
henry_lehrman	nationality	fiji	-3.9344067573547363
maddie_blaustein	profession	cartoonist	-4.576935768127441
maddie_blaustein	profession	psychotherapy	-3.0118885040283203
george_sharswood	profession	judge	-3.8960983753204346
george_sharswood	profession	dance	-8.376995086669922
gerald_bouey	nationality	canada	7.092404365539551
gerald_bouey	nationality	chile	-8.777753829956055
parviz_natel-khanlari	institution	university_of_tehran	3.1234354972839355
parviz_natel-khanlari	institution	national_war_college	-7.802594184875488
moses_hess	ethnicity	jew	-4.463650226593018
moses_hess	ethnicity	estonians	-4.9418182373046875
walker_percy	religion	catholicism	-2.028264284133911
walker_percy	religion	russian_orthodox_church	-5.359439849853516
joseph_gardner_swift	nationality	united_states	-4.379992485046387
joseph_gardner_swift	nationality	scotland	-11.565914154052734
johann_heinrich_schultz	institution	university_of_altdorf	-4.261918067932129
johann_heinrich_schultz	institution	massachusetts_institute_of_technology	-15.61569881439209
lazarus_fuchs	profession	mathematician	-3.9900319576263428
lazarus_fuchs	profession	governor	-6.8547468185424805
pope_benedict_vi	gender	male	-3.1512014865875244
pope_benedict_vi	gender	female	-3.6913421154022217
johann_friedrich_von_eschscholtz	institution	university_of_tartu	-0.4889991283416748
johann_friedrich_von_eschscholtz	institution	milan_conservatory	-8.95417308807373
john_cassavetes	cause_of_death	cirrhosis	-4.672307968139648
john_cassavetes	cause_of_death	gangrene	-4.704876899719238
gordon_daniel_conant	gender	male	-3.6574347019195557
gordon_daniel_conant	gender	female	-11.53851318359375
stephen_stucker	nationality	united_states	-3.2234156131744385
stephen_stucker	nationality	greece	-11.42273998260498
carroll_a_campbell_jr	religion	episcopal_church_in_the_united_states_of_america	-3.2154502868652344
carroll_a_campbell_jr	religion	haredi_judaism	-4.930830001831055
karl_von_terzaghi	nationality	united_states	-4.054265975952148
karl_von_terzaghi	nationality	belarus	-3.58305287361145
leopold_von_sacher-masoch	nationality	austria	-9.279723167419434
leopold_von_sacher-masoch	nationality	haiti	-4.659340858459473
al-razi	nationality	iran	-4.138775825500488
al-razi	nationality	dutch_republic	-7.153483867645264
jefferson_j_deblanc	gender	male	-2.857828378677368
jefferson_j_deblanc	gender	female	-3.7790045738220215
patrick_colquhoun	gender	male	-2.4346463680267334
patrick_colquhoun	gender	female	-5.6215009689331055
alec_empire	religion	judaism	-11.316884994506836
alec_empire	religion	anglican_church_of_australia	-5.309390068054199
hildegard_of_bingen	profession	physician	-6.314284324645996
hildegard_of_bingen	profession	theologian	0.5009804964065552
penelope_dudley_ward	cause_of_death	brain_tumor	-4.386033058166504
penelope_dudley_ward	cause_of_death	drug_overdose	-8.99071216583252
tytus_chalubinski	nationality	poland	-1.2325835227966309
tytus_chalubinski	nationality	kazakhstan	-4.639720439910889
berenice_ii	gender	female	-5.0770111083984375
berenice_ii	gender	male	-4.149556636810303
andres_caicedo	gender	male	-2.4622063636779785
andres_caicedo	gender	female	-2.5849475860595703
nephi_anderson	cause_of_death	peritonitis	-3.338676691055298
nephi_anderson	cause_of_death	flaying	-6.81840705871582
norberto_aroldi	gender	male	-3.151404857635498
norberto_aroldi	gender	female	-3.8155324459075928
corey_haim	nationality	canada	-1.7356864213943481
corey_haim	nationality	hong_kong	-6.5720977783203125
manson_benedict	nationality	united_states	-3.893298625946045
manson_benedict	nationality	iroquois	-5.072994232177734
sulamith_wulfing	gender	female	-4.408736228942871
sulamith_wulfing	gender	male	-3.261371612548828
william_henry_young	nationality	united_kingdom	-4.175078868865967
william_henry_young	nationality	czechoslovakia	-3.5818583965301514
hirotsu_kazuo	nationality	japan	3.65647029876709
hirotsu_kazuo	nationality	classical_athens	-4.87831974029541
zoltan_fabri	profession	film_director	3.316284656524658
zoltan_fabri	profession	organist	-11.926786422729492
thomas_sankara	profession	politician	-5.392489910125732
thomas_sankara	profession	secretary	-6.569328784942627
hyman_g_rickover	institution	united_states_naval_academy	-2.5857467651367188
hyman_g_rickover	institution	university_of_poitiers	-7.050004482269287
aluisio_azevedo	profession	diplomat	-4.959053039550781
aluisio_azevedo	profession	music_director	-8.731653213500977
eustace_iv_of_boulogne	gender	male	-4.205910682678223
eustace_iv_of_boulogne	gender	female	-5.02217435836792
thomas_l_bailey	cause_of_death	stroke	-11.475893020629883
thomas_l_bailey	cause_of_death	lung_cancer	-13.945395469665527
richard_neville_16th_earl_of_warwick	cause_of_death	killed_in_action	-6.5351715087890625
richard_neville_16th_earl_of_warwick	cause_of_death	fatal_hilarity	-5.999392509460449
walter_a_shewhart	institution	university_of_illinois_system	-0.48140978813171387
walter_a_shewhart	institution	new_college_oxford	-7.585187911987305
leonard_salomon_ornstein	nationality	netherlands	0.8413710594177246
leonard_salomon_ornstein	nationality	kingdom_of_hungary	-2.9006917476654053
antiochus_iv_epiphanes	gender	male	-4.77908182144165
antiochus_iv_epiphanes	gender	female	-6.552901268005371
spiro_agnew	cause_of_death	leukemia	-12.24586296081543
spiro_agnew	cause_of_death	infection	-5.787614822387695
paddy_chew	profession	choreographer	-2.7711241245269775
paddy_chew	profession	athlete	-5.8846845626831055
akka_mahadevi	profession	philosopher	-8.592551231384277
akka_mahadevi	profession	cellist	-8.989160537719727
princess_maud_of_fife	gender	female	-3.379713296890259
princess_maud_of_fife	gender	male	-2.929448127746582
jacques_brel	gender	male	-2.604628086090088
jacques_brel	gender	female	-3.855828046798706
john_martin_1820	profession	businessperson	-9.921823501586914
john_martin_1820	profession	monarch	-9.649857521057129
jorge_newbery	profession	engineer	-8.564212799072266
jorge_newbery	profession	nude_glamour_model	-10.859341621398926
john_viii_palaiologos	gender	male	-4.200442790985107
john_viii_palaiologos	gender	female	-7.986093997955322
maximiliano_hernandez_martinez	profession	general	-0.8649246096611023
maximiliano_hernandez_martinez	profession	chief_executive_officer	-6.724382400512695
henry_rich_1st_earl_of_holland	gender	male	-3.7222161293029785
henry_rich_1st_earl_of_holland	gender	female	-5.024727821350098
mary_of_teck	cause_of_death	lung_cancer	-12.48182201385498
mary_of_teck	cause_of_death	electric_chair	-6.915879249572754
ion_bratianu	profession	writer	-4.104363441467285
ion_bratianu	profession	gangster	-7.620555400848389
lucius_quintus_cincinnatus_lamar	gender	male	-2.17462158203125
lucius_quintus_cincinnatus_lamar	gender	female	-6.310869216918945
shen_congwen	gender	male	-2.988250255584717
shen_congwen	gender	female	-5.311013221740723
rose_philippine_duchesne	gender	female	-3.682274580001831
rose_philippine_duchesne	gender	male	-2.5825328826904297
kuroda_kiyotaka	nationality	japan	1.7829387187957764
kuroda_kiyotaka	nationality	south_korea	-5.915169715881348
joseph_brown_matthews	institution	columbia_university	-7.274169445037842
joseph_brown_matthews	institution	repton_school	-6.667567253112793
robert_whitehead	gender	male	-2.306468963623047
robert_whitehead	gender	female	-3.877814769744873
mohammad_hatta	profession	politician	-5.022362232208252
mohammad_hatta	profession	science_fiction_writer	-8.900335311889648
george_victor_prince_of_waldeck_and_pyrmont	gender	male	-3.6068835258483887
george_victor_prince_of_waldeck_and_pyrmont	gender	female	-5.912473201751709
alfred_brauer	profession	mathematician	-12.33577823638916
alfred_brauer	profession	vintner	-4.929943561553955
big_joe_williams	profession	musician	2.4867634773254395
big_joe_williams	profession	voice_teacher	-5.398787498474121
james_hoban	gender	male	-2.1478734016418457
james_hoban	gender	female	-4.198075771331787
hermann_lebert	nationality	germany	-4.879143238067627
hermann_lebert	nationality	ottoman_empire	-3.918625831604004
robert_cardinal_coffy	religion	roman_catholic_church	-9.73670768737793
robert_cardinal_coffy	religion	maronite_church	-5.252410888671875
duccio	profession	artist	-14.139067649841309
duccio	profession	outlaw	-4.852134704589844
martin_h_kennelly	religion	catholic	-5.167174339294434
martin_h_kennelly	religion	evangelicalism	-6.961426734924316
rafael_urdaneta	religion	roman_catholic_church	-12.638895034790039
rafael_urdaneta	religion	agnosticism	-9.829760551452637
charles_thomson_rees_wilson	profession	chemist	-3.3710250854492188
charles_thomson_rees_wilson	profession	motivational_speaker	-6.440476894378662
joan_greenwood	nationality	england	-1.523498296737671
joan_greenwood	nationality	cyprus	-5.792850971221924
elbridge_bryant	gender	male	-2.7189464569091797
elbridge_bryant	gender	female	-1.7948474884033203
richard_brooks	profession	film_director	1.3438913822174072
richard_brooks	profession	public_speaker	-6.02668571472168
harry_van_arsdale_jr	gender	male	-3.17362117767334
harry_van_arsdale_jr	gender	female	-4.309445858001709
anthony_ashley_cooper_2nd_earl_of_shaftesbury	nationality	kingdom_of_england	-7.678561210632324
anthony_ashley_cooper_2nd_earl_of_shaftesbury	nationality	greenland	-5.582789421081543
yvonne_arnaud	profession	pianist	-9.614901542663574
yvonne_arnaud	profession	stock_trader	-6.450543403625488
henry_flitcroft	nationality	england	-3.3532543182373047
henry_flitcroft	nationality	wallachia	-7.220533847808838
antonio_maria_baptista	profession	officer	2.1003010272979736
antonio_maria_baptista	profession	game_show_host	-9.958924293518066
margarita_of_austria	nationality	portugal	-7.651081085205078
margarita_of_austria	nationality	slovakia	-4.683140277862549
danilo_donati	profession	costume_designer	-2.005922317504883
danilo_donati	profession	mechanic	-7.043782711029053
ezra_stiles	gender	male	-3.7838172912597656
ezra_stiles	gender	female	-7.061928749084473
billy_sunday	religion	evangelicalism	-8.104562759399414
billy_sunday	religion	lutheranism	-5.787398815155029
david_alter	profession	scientist	-1.3609895706176758
david_alter	profession	merchant	-4.98322057723999
okubo_toshimichi	profession	politician	-2.975015640258789
okubo_toshimichi	profession	keyboardist	-8.105741500854492
ernst_mayr	gender	male	-2.4051413536071777
ernst_mayr	gender	female	-3.385638475418091
paul_von_hindenburg	nationality	germany	-7.843260288238525
paul_von_hindenburg	nationality	algeria	-5.533588409423828
vladimir_bartol	profession	writer	-5.789216995239258
vladimir_bartol	profession	artist	-14.245311737060547
paul_c_barth	gender	male	-2.7609307765960693
paul_c_barth	gender	female	-4.494704723358154
sonny_tufts	gender	male	-2.392007350921631
sonny_tufts	gender	female	-3.2033376693725586
ramon_franco	nationality	spain	-2.301997184753418
ramon_franco	nationality	sri_lanka	-1.987356185913086
carson_whitsett	profession	organist	-3.444359064102173
carson_whitsett	profession	comics_artist	-4.408000946044922
dorothea_of_brandenburg	nationality	germany	-9.038905143737793
dorothea_of_brandenburg	nationality	ukraine	-6.71016788482666
ernest_belfort_bax	profession	journalist	-5.391575813293457
ernest_belfort_bax	profession	army_general	-3.9192001819610596
katie_jane_evans	nationality	england	-10.948089599609375
katie_jane_evans	nationality	puerto_rico	-5.293720722198486
george_l_brown	institution	harvard_business_school	-2.966900110244751
george_l_brown	institution	centenary_college_of_louisiana	-1.7607998847961426
maurice_ravel	nationality	france	0.2571237087249756
maurice_ravel	nationality	puerto_rico	-4.952149391174316
william_henry_phelps	institution	harvard_college	-1.002124547958374
william_henry_phelps	institution	oxfordshire	-8.012624740600586
johannes_hevelius	nationality	germany	-3.405651807785034
johannes_hevelius	nationality	iran	-8.112327575683594
jesse_stone	profession	musician	6.923569202423096
jesse_stone	profession	racecar_driver	-5.98884391784668
john_spencer_1946	profession	actor	-3.946333885192871
john_spencer_1946	profession	record_producer	-3.928126811981201
william_turnbull_leach	institution	university_of_edinburgh	-9.310998916625977
william_turnbull_leach	institution	creighton_university	-9.584086418151855
james_cagney	institution	stuyvesant_high_school	1.6790261268615723
james_cagney	institution	university_of_georgia	-5.957025527954102
howard_da_silva	nationality	united_states	-2.5506138801574707
howard_da_silva	nationality	malaysia	-5.051569938659668
parren_mitchell	institution	morgan_state_university	1.7757230997085571
parren_mitchell	institution	magdalene_college_cambridge	-10.045106887817383
charles_erwin_wilson	profession	electrical_engineer	-7.386819839477539
charles_erwin_wilson	profession	composer	-9.886159896850586
william_webb	gender	male	-3.6660773754119873
william_webb	gender	female	-4.684452056884766
chih-kung_jen	nationality	united_states	-3.5405075550079346
chih-kung_jen	nationality	hungary	-10.479081153869629
gaetano_mosca	profession	philosopher	-3.4327898025512695
gaetano_mosca	profession	molecular_biologist	-6.033605098724365
mushanokoji_saneatsu	nationality	japan	3.0217292308807373
mushanokoji_saneatsu	nationality	rwanda	-5.553780555725098
porter_wagoner	gender	male	-2.986875534057617
porter_wagoner	gender	female	-3.3225338459014893
mary_josephine_hannon_fitzgerald	gender	female	-5.911688804626465
mary_josephine_hannon_fitzgerald	gender	male	-2.7556562423706055
julius_caldeen_gunter	nationality	united_states	-2.946403741836548
julius_caldeen_gunter	nationality	malta	-7.81917667388916
abdullah_i_of_jordan	gender	male	-4.272190093994141
abdullah_i_of_jordan	gender	female	-5.701109409332275
roberto_succo	cause_of_death	suicide	-9.943307876586914
roberto_succo	cause_of_death	peritonitis	-5.854701995849609
robert_mardian	cause_of_death	lung_cancer	-11.950202941894531
robert_mardian	cause_of_death	aviation_accidents_and_incidents	-4.177581310272217
antoine_arnauld	religion	catholicism	-6.83897066116333
antoine_arnauld	religion	scientology	-8.088765144348145
ahn_jae_hwan	nationality	south_korea	2.555938720703125
ahn_jae_hwan	nationality	scotland	-11.727230072021484
ali	religion	shia_islam	-5.146225929260254
ali	religion	congregational_church	-12.566154479980469
major_alan_g_rogers	institution	georgetown_university	-9.593294143676758
major_alan_g_rogers	institution	university_of_minnesota	-13.662080764770508
sam_spiegel	gender	male	-2.3176448345184326
sam_spiegel	gender	female	-2.161282777786255
wladyslaw_zelenski	profession	pianist	2.5003769397735596
wladyslaw_zelenski	profession	designer	-5.431183815002441
corinne_griffith	gender	female	-4.164281845092773
corinne_griffith	gender	male	-3.7599902153015137
bruce_f_hart	nationality	united_states	-3.0759072303771973
bruce_f_hart	nationality	ethiopia	-7.769586563110352
john_gibbon	gender	male	-3.1701560020446777
john_gibbon	gender	female	-6.463194370269775
richensa_of_lotharingia	nationality	germany	-8.693313598632812
richensa_of_lotharingia	nationality	iudaea_province	-5.0748291015625
sheree_north	nationality	united_states	-3.3061959743499756
sheree_north	nationality	republic_of_venice	-7.741713523864746
carl_blegen	gender	male	-3.5959908962249756
carl_blegen	gender	female	-4.763095855712891
donald_smith_1st_baron_strathcona_and_mount_royal	ethnicity	scottish_canadian	3.9851272106170654
donald_smith_1st_baron_strathcona_and_mount_royal	ethnicity	first_nations	-0.23930643498897552
kim_ki-young	nationality	korea	-4.350628852844238
kim_ki-young	nationality	czechoslovakia	-7.964358806610107
tibor_kalman	nationality	hungary	0.8550776243209839
tibor_kalman	nationality	bangladesh	-8.043285369873047
kenneth_lay	gender	male	-3.144772529602051
kenneth_lay	gender	female	-4.863798141479492
ronnie_van_zant	cause_of_death	airplane_crash	-12.017069816589355
ronnie_van_zant	cause_of_death	cerebral_edema	-6.98410177230835
william_p_frye	nationality	united_states	-2.6616928577423096
william_p_frye	nationality	ancient_greece	-7.7546586990356445
jean_giraudoux	profession	diplomat	-6.991756439208984
jean_giraudoux	profession	tv_journalist	-7.451565742492676
billy_walker_1929	nationality	united_states	-3.6668591499328613
billy_walker_1929	nationality	northern_ireland	-5.77632999420166
g_h_hardy	gender	male	-2.5139968395233154
g_h_hardy	gender	female	-5.884977340698242
robert_mackay	ethnicity	scottish_canadian	4.083624839782715
robert_mackay	ethnicity	fula_people	-6.173346996307373
louisa_anne_meredith	nationality	england	-6.43304443359375
louisa_anne_meredith	nationality	jew	-8.092808723449707
thomas_e_corcoran	religion	roman_catholic_church	-9.648863792419434
thomas_e_corcoran	religion	shia_islam	-10.334315299987793
mary_williamson_averell	nationality	united_states	-4.7897772789001465
mary_williamson_averell	nationality	iran	-11.945514678955078
lee_s_dreyfus	profession	sailor	-7.023698806762695
lee_s_dreyfus	profession	nude_glamour_model	-8.128240585327148
murtaza_bhutto	nationality	pakistan	5.2221293449401855
murtaza_bhutto	nationality	cambodia	-4.803465843200684
harry_graf_kessler	gender	male	-2.5367846488952637
harry_graf_kessler	gender	female	-3.6679458618164062
anthony_adducci	religion	roman_catholic_church	-10.930045127868652
anthony_adducci	religion	taoism	-8.460813522338867
henry_moseley	institution	eton_college	-3.0716001987457275
henry_moseley	institution	university_of_illinois_at_urbana-champaign	-12.492229461669922
charles_lennox_2nd_duke_of_richmond	gender	male	-2.190432548522949
charles_lennox_2nd_duke_of_richmond	gender	female	-2.0460362434387207
anne_of_austria	gender	female	-2.589310646057129
anne_of_austria	gender	male	-3.4150214195251465
susanna_wesley	religion	church_of_england	-8.404415130615234
susanna_wesley	religion	satanism	-7.885124683380127
charles_g_atherton	nationality	united_states	-3.8514037132263184
charles_g_atherton	nationality	mauritius	-4.513975620269775
orlando_ward	institution	united_states_military_academy	-13.43647575378418
orlando_ward	institution	trinity_college_oxford	-13.924982070922852
